date,home,away,odds_w,odds_d,odds_l
120411,Genoa,Cesena,1.44,4,8
120411,Napoli,Atalanta,1.44,4,8.5
120411,Dortmund,Bayern Munich,2.6,3.4,2.7
120411,Juventus,Lazio,1.44,4,8.5
120411,Hannover,Wolfsburg,2.1,3.5,3.3
120411,Inter,Siena,1.62,3.8,5.5
120411,Fiorentina,Palermo,1.7,3.6,5
120411,Catania,Lecce,2.05,3.4,3.6
120411,Ath Madrid,Real Madrid,5.5,4,1.57
120411,Granada,Ath Bilbao,2.63,3.4,2.6
120411,Sp Gijon,Levante,2.6,3.2,2.75
120411,Valencia,Vallecano,1.5,4.2,6.5
120411,Hoffenheim,Hamburg,2.2,3.4,3.2
120411,Parma,Novara,1.57,3.8,6
120411,Leverkusen,Kaiserslautern,1.4,4.5,8
120411,Nurnberg,Schalke 04,3,3.4,2.3
120412,Sevilla,Zaragoza,1.44,4.33,7
120412,Villarreal,Malaga,2.5,3.3,2.8
120412,Santander,Mallorca,2.7,3.2,2.63
120412,Bologna,Cagliari,2.75,2.38,3.6
120413,Stuttgart,Werder Bremen,1.73,4,4.2
120414,Kaiserslautern,Nurnberg,2.8,3.4,2.4
120414,Wolfsburg,Augsburg,1.73,3.75,4.5
120414,Bayern Munich,Mainz,1.29,5,11
120414,Leverkusen,Hertha,1.53,4,6
120414,Schalke 04,Dortmund,3.3,3.5,2.1
120414,Hamburg,Hannover,2.3,3.4,3
120414,Sunderland,Wolves,1.5,4.2,6.5
120414,Swansea,Blackburn,1.91,3.5,4
120414,West Brom,QPR,2.1,3.4,3.5
120414,Norwich,Man City,6,4.2,1.53
120414,Levante,Barcelona,15,6,1.2
120414,Real Madrid,Sp Gijon,1.06,11,29
120415,Zaragoza,Granada,2.1,3.4,3.4
120415,M'gladbach,FC Koln,1.5,4.33,6
120415,Villarreal,Santander,1.5,4,7
120415,Vallecano,Ath Madrid,2.8,3.4,2.4
120415,Freiburg,Hoffenheim,2.3,3.4,3
120415,Espanol,Valencia,2.88,3.4,2.38
120415,Betis,Osasuna,1.91,3.5,4
120415,Ath Bilbao,Mallorca,1.67,3.8,5
120415,Malaga,Sociedad,1.5,4.2,6.5
120415,Man United,Aston Villa,1.22,6.5,13
120416,Arsenal,Wigan,1.25,6,12
120416,Getafe,Sevilla,2.6,3.3,2.63
120420,Mainz,Wolfsburg,1.91,3.6,3.75
120421,Fulham,Wigan,1.91,3.6,4
120421,Newcastle,Stoke,1.67,3.75,5.5
120421,QPR,Tottenham,4,3.6,1.91
120421,Barcelona,Real Madrid,1.62,4,5
120421,Sevilla,Levante,1.57,3.8,6
120421,Blackburn,Norwich,2.1,3.4,3.5
120421,Sp Gijon,Vallecano,2.3,3.4,3
120421,Werder Bremen,Bayern Munich,3.2,3.4,2.2
120421,Nurnberg,Hamburg,2.2,3.3,3.25
120421,Hoffenheim,Leverkusen,2.38,3.4,2.88
120421,Hertha,Kaiserslautern,1.53,4,6
120421,FC Koln,Stuttgart,4,3.75,1.83
120421,Dortmund,M'gladbach,1.44,4.2,7.5
120421,Mallorca,Zaragoza,1.8,3.6,4.33
120421,Aston Villa,Sunderland,2.3,3.3,3.2
120421,Bolton,Swansea,2.2,3.3,3.4
120421,Catania,Atalanta,2.1,2.8,4.33
120421,Chievo,Udinese,3.1,3.1,2.4
120421,Napoli,Novara,1.22,6,12
120421,Parma,Cagliari,2.25,2.7,4
120421,Arsenal,Chelsea,2,3.6,3.6
120422,Augsburg,Schalke 04,3.2,3.4,2.2
120422,Hannover,Freiburg,1.83,3.5,4.2
120422,Valencia,Betis,1.62,3.75,5.5
120422,Sociedad,Villarreal,2.25,3.25,3.2
120422,Granada,Getafe,2.25,3.25,3.2
120422,Ath Madrid,Espanol,1.57,3.75,6
120422,Milan,Bologna,1.2,6.5,13
120422,Santander,Ath Bilbao,3.6,3.5,2
120422,Man United,Everton,1.3,5,11
120422,Cesena,Palermo,3.4,3.1,2.25
120422,Liverpool,West Brom,1.44,4.33,7.5
120422,Juventus,Roma,1.44,4.2,7.5
120422,Genoa,Siena,2.1,3.2,3.6
120422,Lazio,Lecce,1.62,3.75,5.5
120422,Wolves,Man City,12,6.5,1.22
120422,Fiorentina,Inter,2.8,3.25,2.5
120423,Osasuna,Malaga,3.1,3.3,2.3
120424,Atalanta,Chievo,2.1,2.63,4.75
120424,Aston Villa,Bolton,1.91,3.5,4
120424,Cagliari,Catania,1.91,3.4,4
120425,Cesena,Juventus,13,6,1.22
120425,Lecce,Napoli,3.1,3.3,2.3
120425,Milan,Genoa,1.2,6.5,13
120425,Novara,Lazio,5,3.5,1.73
120425,Palermo,Parma,2.38,2.8,3.5
120425,Roma,Fiorentina,1.62,3.75,5.5
120425,Siena,Bologna,2.25,2.5,4.5
120425,Udinese,Inter,2.3,3.4,3
120428,Getafe,Mallorca,1.91,3.4,4
120428,Levante,Granada,1.83,3.5,4.33
120428,Villarreal,Osasuna,1.8,3.5,4.5
120428,Espanol,Sp Gijon,1.67,3.75,5
120428,Sociedad,Santander,1.5,4,6.5
120428,West Brom,Aston Villa,2.1,3.4,3.5
120428,Freiburg,FC Koln,2.25,3.5,3
120428,Roma,Napoli,2.8,3.2,2.5
120428,Palermo,Catania,2.2,2.88,3.75
120428,Cagliari,Chievo,1.91,3.1,4.5
120428,Everton,Fulham,1.83,3.5,4.5
120428,Norwich,Liverpool,3.8,3.4,2
120428,Stoke,Arsenal,4.33,3.6,1.83
120428,Bayern Munich,Stuttgart,1.7,3.75,4.75
120428,Swansea,Wolves,1.53,4,6.5
120428,Wigan,Newcastle,2.8,3.4,2.5
120428,Sunderland,Bolton,2,3.5,3.75
120428,Wolfsburg,Werder Bremen,2.1,3.5,3.3
120428,Schalke 04,Hertha,1.44,4.33,7
120428,M'gladbach,Augsburg,1.73,3.75,4.5
120428,Leverkusen,Hannover,1.83,3.6,4.2
120428,Kaiserslautern,Dortmund,7,4,1.5
120428,Hoffenheim,Nurnberg,1.91,3.5,4
120428,Hamburg,Mainz,2.1,3.4,3.4
120429,Tottenham,Blackburn,1.36,5,8
120429,Atalanta,Fiorentina,2.7,2.5,3.4
120429,Bologna,Genoa,2.6,3.2,2.75
120429,Inter,Cesena,1.25,5.5,12
120429,Novara,Juventus,12,5.5,1.25
120429,Udinese,Lazio,2.2,3.3,3.25
120429,Chelsea,QPR,1.4,4.5,8.5
120429,Siena,Milan,5.5,4,1.57
120429,Lecce,Parma,2,3.5,3.6
120429,Betis,Ath Madrid,3.2,3.3,2.25
120429,Malaga,Valencia,2.2,3.4,3.2
120429,Real Madrid,Sevilla,1.22,6,13
120429,Vallecano,Barcelona,9,5,1.33
120429,Zaragoza,Ath Bilbao,3.2,3.4,2.2
120430,Man City,Man United,2.1,3.5,3.4
120501,Stoke,Everton,2.75,3.25,2.6
120501,Liverpool,Fulham,1.62,4,5.5
120501,Getafe,Santander,1.4,4.5,8
120501,Granada,Espanol,1.83,3.5,3.75
120501,Sp Gijon,Villarreal,2.4,3.4,2.8
120501,Chievo,Roma,3.5,3.3,2.1
120501,Napoli,Palermo,1.3,5.25,9.5
120502,Ath Madrid,Sociedad,1.4,4.5,7.5
120502,Ath Bilbao,Real Madrid,6,4,1.53
120502,Chelsea,Newcastle,1.5,4.33,6.5
120502,Sevilla,Betis,1.73,3.6,4.75
120502,Valencia,Osasuna,1.44,4,8
120502,Zaragoza,Levante,2.25,3.4,3.1
120502,Genoa,Cagliari,1.73,3.5,5
120502,Juventus,Lecce,1.17,7.5,13
120502,Parma,Inter,3.75,3.6,1.91
120502,Lazio,Siena,1.57,3.75,6
120502,Milan,Atalanta,1.22,6,12
120502,Bolton,Tottenham,4,3.6,1.91
120502,Mallorca,Vallecano,1.85,3.5,4.2
120502,Fiorentina,Novara,1.5,4,7
120502,Barcelona,Malaga,1.2,6,15
120502,Catania,Bologna,1.95,3.2,4.2
120502,Cesena,Udinese,5,3.5,1.73
